Chemistry is a branch of science that deals with chemical elements and Chemical compound and how these things work together It is the study of the materials that make up our bodies and everything in the world around us,0 0 0 0 0 Science 0 0 0 0 0 Chemical_compound 0 0 0 0 0 0 0 0 0 0 0 0 Materials 0 0 0 0 0 0 0 0 0 World 0 0
Before 1600 people studied substances to figure out how to do things such as turn lead into gold but no one managed to do that This was called alchemy Alchemists separated the air into many parts and isolated the noble gases from it They also processed special minerals from a mine in Sweden to get rare earth metals Radioactivity was also discovered Today chemists have discovered 118 different elements Some are very common like oxygen Many are very rare and expensive like platinum Some cannot be found on earth and can only be made in labs like rutherfordium,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Sweden 0 0 0 Radioactivity 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Oxygen 0 0 0 0 0 0 0 Platinum 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Rutherfordium
Since the 1920s the increased understanding of physics has changed chemists theory about chemical reactions With smaller and faster computers chemists have built better tools for Analytical chemistry substances These tools have been sent to study chemicals on Mars Police also use those tools to study evidence from crime s,0 0 0 0 0 0 0 Physics 0 0 0 Theory 0 0 0 0 0 0 Computers 0 0 0 0 0 0 Analytical_chemistry 0 0 0 0 0 0 0 0 0 0 Mars 0 0 0 0 0 0 0 Evidence 0 Crime 0
There are several types of chemistry Analytical chemistry looks at which chemicals are in things For example looking at how much arsenic is in food Organic chemistry looks at things that have carbon in them For example making acetylene Inorganic chemistry looks at things that do not have carbon in them One example is making an integrated circuit,0 0 0 0 0 0 Analytical_chemistry 0 0 0 0 0 0 0 0 0 0 0 0 0 Arsenic 0 0 0 Organic_chemistry 0 0 0 0 0 Carbon 0 0 0 0 0 Acetylene Inorganic_chemistry 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
A large area of chemistry is polymer chemistry This looks at plastics One example is making nylon Because plastics are made of carbon polymer chemistry is part of organic chemistry Another area is biochemistry This looks at the chemistry of living things An example would be seeing how arsenic poisons people Biochemistry is also part of organic chemistry There are many other small branches of chemistry,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Nylon 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Biochemistry 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Arsenic 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
The basic unit of an Chemical element is called an atom An atom is the smallest building block that you can cut an element into without the element breaking down A chemical compound is a substance made up of two or more elements In a compound two or more atoms are joined together to form a molecule The tiniest speck of dust or drop of liquid that one can see is made up of many millions or billions of these molecules Mixtures are substances where chemicals are mixed but not reacted An example would be mixing sand and salt This can be undone again to produce salt and sand separately Chemical compounds are changed by a chemical reaction An example would be heating sodium bicarbonate common baking soda It will make water carbon dioxide and sodium carbonate This reaction cannot be undone,0 0 0 0 0 Chemical_element 0 0 0 Atom 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Substance 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Molecule 0 0 0 0 0 0 0 0 Liquid 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Carbon_Dioxide 0 0 0 0 0 0 0
Moles can be used to see how many molecules are in chemical compounds too Copper chloride is an example CuCl 2 is its chemical formula There is one copper atom and two chlorine atoms That means in 134 45 grams of copper chloride there is one mole of copper chloride molecules This concept is used to calculate how much chemicals are needed in a chemical reaction if no reactants should be left If too much reactant is used there will be some reactants left in the chemical reaction,0 0 0 0 0 0 0 0 0 0 0 0 0 0 Copper_chloride 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Chemistry is very useful in everyday life and makes up the foundation of many branches of science Most objects are made by chemists Chemists are constantly working to find new and useful substances Chemists make new Medicine and materials like paints that we use every day,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Medicine 0 0 0 0 0 0 0 0 0
Many chemicals are harmless but there are some chemicals that are dangerous For example mercury chloride is very Chromates can cause cancer Tin chloride pollutes water easily Hydrochloric acid can cause bad burns Some chemicals like hydrogen can explode or catch fire To stay safe chemists experiment with chemicals in a chemical lab They use special equipment and clothing to do reactions and keep the chemicals contained The chemicals used in Medicine and in things like bleach have been tested to make sure they are safe if used correctly,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Cancer Tin_chloride 0 0 0 Hydrochloric_acid 0 0 0 0 0 0 0 Hydrogen 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Medicine 0 0 0 0 Bleach 0 0 0 0 0 0 0 0 0 0 0 0
Beijing is the Capital  of the People s Republic of China The city used to be known as Peking It is in the northern and eastern parts of the country,0 0 0 0 0 0 People 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
The city of Beijing has played a very important role in the development of China Many people from different cities and countries come to Beijing to look for better chances to find work Nearly 15 million people live there In 2008 Beijing hosted the Summer Olympic Games and will host the 2022 Winter Olympic Games It will be the only city to host both,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Summer_Olympic_Games 0 0 0 0 0 Winter_Olympic_Games 0 0 0 0 0 0 0 0 0
Beijing is well known for its ancient history Since the Jin Dynasty Beijing has been the Capital  of several dynasties including the Yuan Ming and Qing There are many places of historic interest in Beijing,0 0 0 0 0 0 0 0 0 0 Jin_Dynasty 0 0 0 0 0 0 0 Dynasties 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Beijing was also known as Beiping between 1928 and 1949 when the Kuomintang moved the Chinese capital to Nanjing and Chongqing,0 0 0 0 0 0 0 0 0 0 0 0 Kuomintang 0 0 0 0 0 Nanjing 0 Chongqing
The center of Beijing was settled in the 1st millennium BC In those days the Kingdom of Yan set up their capital where Beijing is today They called it Ji After the Kingdom of Yan was destroyed the city became smaller although it was still an important place,0 0 0 0 0 0 0 0 1st_millennium_BC 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
The Yuan Dynasty Ming Dynasty and Qing dynasty all made Beijing their capital When the Qing dynasty lost power and the Republic of China was set up the new Republic moved its capital from Beijing to Nanjing When the People s Republic of China seized power Beijing became the capital of China again,0 Yuan_Dynasty Ming_Dynasty 0 Qing_Dynasty 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
In 1989 there were protests in Tiananmen Square because some people wanted democracy,0 0 0 0 0 0 Tiananmen_Square 0 0 0 0 Democracy
The Great Wall of China in the mountains between Beijing and the grasslands of Mongolia,0 Great_Wall_of_China 0 0 0 0 0 0 0 0 0 Mongolia
The Forbidden City the most important home of the emperor of Chinas of Ming and Qing China,0 Forbidden_City 0 0 0 0 0 0 0 0 0 0 0 0
Tian anmen Square surrounded by China s most important government buildings and museums,0 0 0 0 0 0 0 0 0 0 0 0
The Summer Palace and Old Summer Palace the more natural home of the last Qing emperors and what is left of an older one,0 Summer_Palace 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Prince Gong s Mansion a very nice old house for one of the Qing princes,0 0 0 0 0 0 0 0 0 0 0 0 0
The Imperial Ancestral Temple where the emperors remembered the earlier people in their families,0 0 0 0 0 0 0 0 0 0 0 0
The Temple of Heaven and Temple of the Earth important places for China s old national religion,0 0 0 0 0 0 0 0 0 0 0 0
The Temple of the Sun  and Temple of the Moon  other important places for China s old national religion,0 0 0 0 0 0 0 0 0 0 0 0 0
The Beijing Temple of Confucius and Chinese Imperial Academy important places for China s old kind of education,0 0 0 0 0 0 0 0 0 0 0 0 0
Niujie Mosque a place for Beijing s Muslims and one of the city s oldest buildings,0 0 0 0 0 0 Muslims 0 0 0 0 0 0 0 0
Olympic Green the park left from the 2008 Beijing Olympics,0 0 0 0 0 0 0
Marco Polo Bridge a very old bridge across the main river west of town,0 0 0 0 0 0 0 0 0 0 0 0
Ming Tombs where many Ming emperor of China were burial,0 0 0 0 0 0 Burial
Zhoukoudian caves in the mountains west of town where people lived long long ago,Zhoukoudian 0 0 0 0 0 0 0 0 0 0 0 0 0
Vegetable oils are triglyceride oils made from plants They are used in food and for cooking Some kinds of plant oils that people use are palm oil maize Olive  peanut rapeseed soy bean and sunflower,0 0 0 Triglyceride 0 0 0 Plants 0 0 0 0 Food 0 0 Cooking 0 0 0 0 0 0 0 0 0 0 Maize 0 Peanut Rapeseed 0 0 Sunflower
Margarine is an butter made from vegetable oil,Margarine 0 0 Butter 0 0 0 0
P is the sixteenth letter in the English language alphabet,0 0 0 0 Letter 0 0 English_Language Alphabet
style Meanings for P Related pages,0 0 0 0 0 0
Usually a page is a Matter sheet of paper in a book magazine newspaper etc When a page is not in a book it is a sheet or piece of paper,0 0 0 0 0 Matter 0 0 Paper 0 0 Book Magazine Newspaper 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
A page is also a boy or a young man who helps carry things and does small jobs for someone Another word for this is a pageboy,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
A bag is a kind of soft container It can hold or carry things It may be made from cloth leather plastic or paper Many bags are disposable but some are made to use for a long time A bag may have one or two Handle  or a shoulder strap Bags come in different shapes and sizes depending on how they will be used A small bag that can be carried with a single hand is sometimes called a handbag purse or pocketbook Children can suffocation or stop breathing and die when they put certain kinds of bags over their heads due to having the supply of oxygen cut off,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Cloth Leather Plastic 0 Paper 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Shoulder 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Suffocation 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
A Cabinet is a group of important people in a government who normally represent the Head of state It is also known as the Council of Ministers or the Executive Council They are part of the Executive  branch of government People in the cabinet are called minister  and they do different things such as look after the environment,0 0 0 0 0 0 0 0 0 0 Government 0 0 0 0 Head_of_state 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
In most countries with parliamentary systems the cabinet decides the government s policy In other countries such as the United States the cabinet has limited power and is an advisor to the Head of Government In some countries cabinet members are given their jobs by those who are in the legislature,0 0 Countries 0 0 0 0 0 0 0 0 Policy 0 0 0 0 0 0 United_States 0 0 0 0 0 0 0 0 0 0 0 Head_of_Government 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Legislature
Many years ago the cabinets were called Privy Councils The cabinet of today came about during the time that George I of Great Britain and George II of Great Britain were Kings of England,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 George_I_of_Great_Britain 0 George_II_of_Great_Britain 0 0 0 0
In the UK and some Commonwealth countries the Shadow Cabinet are the leaders of the main opposition party in a parliament,0 0 Uk 0 0 Commonwealth 0 0 Shadow_Cabinet 0 0 0 0 0 0 0 0 0 Parliament
The 14th Dalai Lama of Tibet Tenzin Gyatso,0 0 Dalai_Lama 0 Tibet Tenzin_Gyatso
A safety curtain is a curtain in theatre at the front of the Stage  It is made of material that will not burn The safety curtain may be lowered during the intermission and after the performance A safety curtain is there in case there is a fire on stage It will stop the fire from spreading to the auditorium where the audience sits,0 0 0 0 0 Curtain 0 Theatre 0 0 0 0 0 0 0 0 0 0 Material 0 0 0 0 0 0 0 0 0 0 0 0 Intermission 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Auditorium 0 0 0 0
Evidence is something that is used to support an argument It gives examples of why something is truth,0 0 0 0 0 0 0 0 0 Argument 0 0 0 0 0 0 0 Truth
For example if someone come across a cup of spilled milk that person could look for evidence as to how the milk was spilled If hairs of a cat and paw were found on the ground they could be evidence that a cat was the cause of the spilled milk If a witness saw the cat spilling the milk her testimony would also be evidence,0 0 0 0 0 0 0 Cup 0 0 Milk 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Cat 0 0 0 0 0 0 Ground 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Witness 0 0 0 0 0 0 0 Testimony 0 0 0 0
Gravity holds galaxies together against the general expansion of the universe In effect the expansion of the universe takes place between groups of galaxies not inside those groups Gravity holds the galaxy together and the same applies to groups of galaxies such as our Local Group in the Milky Way The gravitation is produced by the matter and energy in a galaxy or group of galaxies Everything in a galaxy moves around a centre of mass which is also an effect of gravity,Gravity 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Local_Group 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Star clusters are not galaxies they are inside galaxies Globular clusters are spherical shaped star clusters which are part of the outer halo of the Milky Way One of the largest known star clusters Messier 15 has several million stars packed closely together with a black hole at its centre The stars are too closely packed to get an accurate count but it certainly has more stars than some of the smaller galaxies,0 0 0 0 0 0 0 0 0 Globular_clusters 0 0 0 0 0 0 0 0 0 0 0 Halo 0 0 0 0 0 0 0 0 0 0 0 Messier_15 0 0 0 0 0 0 0 0 0 Black_Hole 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Within galaxy clusters galaxies move relative to other galaxies They can and do collide When this happens the stars generally move past each other but gas clouds and dust interact and can form a burst of new stars Gravity pulls both galaxies into somewhat new shapes forming bars rings or tail like structures,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
In the astronomy literature the word Galaxy with a capital G is used for our galaxy the Milky Way The billions of other galaxies are written as galaxy with a lowercase g The term Milky Way first came out in the English language in a poem by Geoffrey Chaucer,0 0 Astronomy Literature 0 0 0 0 0 0 0 0 0 0 0 0 0 Milky_Way 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Geoffrey_Chaucer
When William Herschel wrote his of deep sky objects he used the name spiral nebula for objects like the Andromeda Galaxy 200 years later astronomers discovered that they are made of stars as the Milky Way is so the term nebula is now only used for diffuse structures within a galaxy,0 William_Herschel 0 0 0 0 0 0 0 0 0 0 0 Nebula 0 0 0 0 Andromeda_Galaxy 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Diffuse 0 0 0 0
There are two main kinds of galaxies spiral galaxy and elliptical galaxy They are classified according to the Edwin Hubble,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Edwin_Hubble
A spiral galaxy is a galaxy that has a spiral shape Most of the galaxies in the universe observed by astronomer s are spiral galaxies,0 0 0 0 0 0 0 0 0 Spiral 0 0 0 0 0 0 0 0 0 0 Astronomer 0 0 0 0
NGC 1300 and NGC 1672 are examples of barred spiral galaxy Whirlpool galaxy and Messier 81 are examples of unbarred spiral galaxy,NGC_1300 0 NGC_1672 0 0 0 0 0 0 Whirlpool_galaxy 0 Messier_81 0 0 0 0 0 0
A Miracle is an amazing benefit event that goes against the laws of nature Some people say that a miracle is always an act brought about by God or other supernatural force Others say that there can always be another explanation for it,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 God 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
In the Bible a miracle is an act by God where God s presence is shown They can be an act that affects one person or a gigantic disturbance of nature that changes the world,0 0 Bible 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Here are seven types that can be found These are just some of the many miracles in the Bible,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Moses parts the Red Sea so that the people of Israel could escape from Egypt,0 0 0 Red_Sea 0 0 0 0 0 Israel 0 0 0 Egypt
Jesus commands the storm winds to stop blowing,Jesus 0 0 0 0 0 0 0
A man crippled since birth gets up and walks after Jesus heals him,0 0 0 0 0 0 0 0 0 0 0 0 0
Jesus makes a man who was born blind to see,0 0 0 0 0 0 0 Blind 0 0
Two members of the Jerusalem church are struck dead for lying,0 0 0 0 Jerusalem 0 0 0 0 0 0
God gives manna to the Israelites as they traveled through the desert,0 0 Manna 0 0 0 0 0 0 0 0 Desert
Jesus feeds thousands of people with only five loaves of bread and two fish,0 0 0 0 0 0 0 0 0 0 0 0 0 0
Jesus raises his friend Lazarus to life,0 0 0 0 Lazarus 0 0
Nebuchadnezzar II tries to burn Shadrach  Meshach and Abednego to death in a fiery furnace but God keeps them from burning,Nebuchadnezzar_II 0 0 0 0 0 0 0 0 0 0 Furnace 0 0 0 0 0 0
The prophet Isaiah has a vision of God seated on his throne surrounded by angels,0 Prophet Isaiah 0 0 Vision 0 0 0 0 0 Throne 0 0 0
Paul the Apostle has a vision of Jesus that changed his life,Paul_the_Apostle 0 0 0 0 0 0 0 0 0
Other religious books like the Quran Mahabharata and the Avesta  contains many references to this definition of miracle An example of a miracle in the Quran is when Muhammad Splitting of the moon into halves,0 0 0 0 0 Quran Mahabharata 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Muhammad 0 0 0
Reading is what we do when we understand writing,0 0 0 0 0 0 0 0 Writing
Proofreading is a kind of reading that is done to find mistakes in a piece of writing,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Directed Reading Thinking Activity is a method which aims to develop better reading,0 0 0 0 0 0 0 0 0 0 0 0 0
Sectional reading or processing of the material,0 0 0 0 0 0 0
Checking the reliability and similarity of the read content with the predictions supported by evidence from the text,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Make plausible predictions about what the next section will be about in the reading material,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Michelangelo lived an extremely busy life creating a great number of artworks Some of Michelangelo s works are among the most famous that have ever been made They include two very famous marble statues the Pieta in Saint Peter s Basilica and David  which once stood in a plazza in Florence but is now in the Accademia Gallery His most famous paintings are huge frescos the Sistine Chapel Ceiling and the Last Judgement His most famous work of architecture is the east end and dome of Saint Peter s Basilica,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Saint_Peter 0 0 0 0 0 0 0 0 0 0 Florence 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Sistine_Chapel 0 0 0 0 0 0 0 0 0 0 Architecture 0 0 0 0 0 Dome 0 0 0 0 0
In 1499 Michelangelo returned to Florence The priest Savonarola had made so many people angry that he had been put to death in 1498 Life in Florence started to return to normal Many years earlier the Guild of Woolworkers had commissioned some artists to make statues of the heroes of the city A sculptor called Agostino di Duccio had started carving a huge statue of David the hero of the Bible story of David and Goliath For 40 years the Guild of Woolworkers owned the huge block of marble with the statue hardly begun In 1501 they commissioned the young Michelangelo to carve it It took him three years to complete,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 David 0 0 0 0 Bible 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Once again Michelangelo made a statue that became world famous The statue shows a young man naked in the way that statues of ancient gods were made just pausing for a moment and looking with fierce eyes at the huge soldier Goliath that he is about to kill The statue is 5 17 meter tall It was placed in the piazza outside the Palazzo Vecchio where the town council met After many years the statue was put into an art gallery the Accademia A copy now stands in the piazza People still go great distances to see the statue that he made,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
On the middle of the ceiling instead of painting a starry sky Michelangelo painted scenes from the Bible telling the story of Creation and the downfall of humanity The most famous scene is the picture of God creating Adam The ceiling was so famous that many artists tried to copy the way that Michelangelo had arranged and painted the figures,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Creation 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Adam 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
James Beck Antonio Paolucci Bruno Santi Michelangelo The Medici Chapel London New York 2000,0 0 0 0 0 0 0 0 0 0 0 0 0 0
In 1527 the people of Florence became angry at the Medici for acting like princes That was not the right way for a family to act in a city that was a republic The people threw the Medici out but the Medici came back with an army and took over the city Michelangelo was so upset at the behaviour of the Medici that he left his beloved city and never went back,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
List of popes called Michelangelo back to the Sistine Chapel to paint the wall behind the altar with a huge scene of The Last Judgement He worked on it from 1534 to 1541 At the centre it shows Jesus surrounded by saints sitting in judgement over the people of the Earth To the left people are rising from their graves and many are welcomed into Heaven To the right other people are being sent to Hell where they are dragged down by demons It is a huge painting with many figures in it,List_of_popes 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 The_Last_Judgement 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Heaven 0 0 0 0 0 0 0 0 0 Hell 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
In 1546 when Michelangelo was his seventies he was given one of his most important jobs The old St Peter s Basilica had been partly demolished and a new one designed by Bramante But many architects had worked on it and it was still just at the beginning stages Michelangelo was made the architect He immediately improved the plan had important parts made much stronger and designed a huge dome taller than any other dome in the world He died before it was completed but he left drawings and models so that the next architect Giacomo della Porta could finish what he had started The dome of St  Peter s Basilica still stands as one of the greatest monuments of Christianity and as a symbol of the city of Rome,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
When Michelangelo died his body was taken back to Florence and buried in the Basilica of Santa Croce On his tomb sit three mourning figures who symbolize Architecture Painting and Sculpture,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Summers David Michelangelo and the Language of Art Princeton University Press,0 0 0 0 0 0 0 0 0 0 0
How to decide if a drawing is by Michelangelo,0 0 0 0 0 0 0 0 0
suggesting Michelangelo s coded use of his knowledge of anatomy,0 0 0 0 0 0 0 0 0 0
If the minuend is less than the subtrahend the difference will be a negative number For example 17 25 Related pages,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Many Asian languages are tone languages such as Chinese language Vietnamese language Thai language and Punjabi Most languages including Indo European languages such as English are not tone languages Moreover many African languages like Yoruba language Igbo language and Zulu language use tone as well,0 0 0 0 0 0 0 0 Chinese_Language Vietnamese_language Thai_language 0 Punjabi 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Yoruba_language Igbo_language 0 Zulu_language 0 0 0 0
In some languages it is Pitch accent language that is important instead That means that a word s meaning can be different if a different syllable is stressed Examples include Hebrew language Swedish language Norwegian language Serbo Croatian Lithuanian language and some Asian languages like Japanese language However pitch accent is not the same as tones,0 0 0 0 0 Pitch 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Syllable 0 0 0 0 Hebrew_Language Swedish_Language Norwegian_language 0 Croatian Lithuanian_language 0 0 0 0 0 Japanese_language 0 0 0 0 0 0 0 0 0
Some tones may sound alike to people who do not speak a tone language They are the most difficult part of learning a tone language for those people,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Vietnamese language and Pinyin use accents as the tonality marks for the Latin alphabet Each accent shows an altered sound for the syllable Most syllables have only one tone marking but the letters in the syllable can be altered by other markings Syllables usually form one word in un hyphenated compound word words,Vietnamese_language 0 Pinyin 0 0 0 0 Tonality 0 0 0 Latin_Alphabet 0 0 0 0 0 0 0 0 Syllable 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Pinyin may have style differences that break from actual use because its use is to help Westerners Vietnamese on the other hand has a national script that always follows the uses the same style,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
North Yorkshire is a large county in the region called Yorkshire and the Humber in the north of England,0 0 0 0 0 County 0 0 Region 0 Yorkshire_and_the_Humber 0 0 0 0 England
The largest city in North Yorkshire is York York is now a unitary authority it is not officially part of North Yorkshire,0 0 0 0 0 0 0 York 0 0 0 0 0 0 0 0 0 0 0 0 0
North Yorkshire is the largest county in England It has several towns It also has many open green areas and hills so two of the 11 United Kingdom national parks are in North Yorkshire,0 0 0 0 0 0 0 0 0 0 0 Towns 0 0 0 0 0 0 0 0 0 0 0 0 0 0 United_Kingdom 0 0 0 0 0
A Christmas cake is a heavy cake containing much dried fruit and usually having a covering of icing It is made to be eaten at Christmas It can also be called a fruitcake,0 0 0 0 0 0 Cake 0 0 0 Fruit 0 0 0 0 0 0 Icing 0 0 0 0 0 0 0 Christmas 0 0 0 0 0 0 0
At the other end of the Christmas cake tradition the apple cream Christmas cake is a sweet mix of sliced apples raisins and other fruit with egg s cream cheese and heavy whipping cream,0 0 0 0 0 0 0 0 0 0 Apple Cream 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
A premade fruitcake mix can be bought at a grocery store,0 0 0 0 0 0 0 0 0 0 0
The United Kingdom Parliament passes the Slavery Abolition Act giving all slaves in the British Empire their freedom,0 United_Kingdom 0 0 0 0 0 0 0 0 0 British_Empire 0 0
Heard Island and the McDonald Islands discovered,0 0 0 0 0 0 0
